timestamp,open,high,low,close,volume
2024-04-24 20:00:00,64695.08,64965.12,64018.07,64297.86,274.0
2024-04-25 00:00:00,64255.77,64330.8,64189.29,64255.15,302.0
2024-04-25 04:00:00,64255.15,64314.33,64193.37,64255.91,266.0
2024-04-25 08:00:00,64255.91,64397.55,64219.76,64305.46,937.745406620598
2024-04-25 12:00:00,64305.46,64481.6,64228.57,64405.35,330.0
2024-04-25 16:00:00,64405.35,64661.61,64101.12,64365.13,263.0
2024-04-25 20:00:00,64365.13,64468.6,64216.8,64412.93,208.0
2024-04-26 00:00:00,64484.44,64556.66,64465.2,64510.55,183.0
2024-04-26 04:00:00,64510.55,64533.52,64308.25,64331.16,234.0
2024-04-26 08:00:00,64331.16,64425.74,64120.76,64203.43,296.0
2024-04-26 12:00:00,64203.43,64289.12,64063.04,64085.87,325.0
2024-04-26 16:00:00,64085.87,64132.37,63829.35,63897.62,198.0
2024-04-26 20:00:00,63897.62,64003.78,63661.5,63742.77,228.0
2024-04-27 00:00:00,63742.39,63799.13,63678.91,63768.75,302.0
2024-04-27 04:00:00,63768.75,63851.36,63630.94,63683.85,103.0
2024-04-27 08:00:00,63683.85,63724.24,63421.57,63550.05,329.0
2024-04-27 12:00:00,63550.05,63644.49,63464.44,63534.27,281.0
2024-04-27 16:00:00,63534.27,63682.12,63294.8,63458.93,256.0
2024-04-27 20:00:00,63458.93,63534.79,63309.07,63436.87,295.0
2024-04-28 00:00:00,63422.34,63528.45,63290.79,63459.83,158.0
2024-04-28 04:00:00,63459.83,63624.62,63180.49,63344.74,183.0
2024-04-28 08:00:00,63344.74,63408.32,63185.47,63246.29,333.0
2024-04-28 12:00:00,63246.29,63373.15,63057.9,63215.25,318.0
2024-04-28 16:00:00,63215.25,63257.17,63040.61,63157.31,222.0
2024-04-28 20:00:00,63157.31,63227.15,63062.62,63128.74,151.0
2024-04-29 00:00:00,63109.76,63292.54,62981.28,63126.1,291.0
2024-04-29 04:00:00,63126.1,63358.76,62938.32,63219.97,164.0
2024-04-29 08:00:00,63219.97,63532.58,63136.52,63435.54,54.0
2024-04-29 12:00:00,63435.54,63733.99,63344.48,63618.12,174.0
2024-04-29 16:00:00,63618.12,63851.69,63508.93,63684.58,226.0
2024-04-29 20:00:00,63684.58,64138.0,63588.02,63880.14,313.0
2024-04-30 00:00:00,63845.01,64274.88,63380.91,63651.25,143.0
2024-04-30 04:00:00,63651.25,63873.06,63035.84,63194.11,87.0
2024-04-30 08:00:00,63194.11,63352.11,62311.31,62597.55,184.0
2024-04-30 12:00:00,62597.55,62799.01,61594.93,61804.35,116.1923836199099
2024-04-30 16:00:00,61804.35,61901.86,61101.48,61206.37,181.0
2024-04-30 20:00:00,61206.37,61374.51,60330.22,60531.91,386.3635926420969
2024-05-01 00:00:00,60621.2,60785.49,60421.93,60561.23,128.0
2024-05-01 04:00:00,60561.23,60785.49,59994.49,60168.42,109.0
2024-05-01 08:00:00,60168.42,60370.34,59426.54,59655.38,262.0
2024-05-01 12:00:00,59655.38,59736.22,58866.1,59010.54,391.18679752113064
2024-05-01 16:00:00,59010.54,59132.43,58865.41,59000.6,119.0
2024-05-01 20:00:00,59000.6,59141.16,58291.65,58361.55,279.4750134566794
2024-05-02 00:00:00,58267.81,58392.38,58138.07,58232.41,242.0
2024-05-02 04:00:00,58232.41,58545.53,58143.43,58369.42,632.4156046800751
2024-05-02 08:00:00,58369.42,58743.35,58274.99,58672.83,153.0
2024-05-02 12:00:00,58672.83,58949.91,58543.08,58779.76,330.0
2024-05-02 16:00:00,58779.76,58882.56,58722.51,58834.51,96.0
2024-05-02 20:00:00,58834.51,59172.44,58777.37,59102.71,304.0
2024-05-03 00:00:00,59070.3,59401.33,58959.74,59074.71,163.0
2024-05-03 04:00:00,59074.71,60243.69,58821.05,59763.32,235.89815421196684
2024-05-03 08:00:00,59763.32,60999.85,59410.6,60652.92,180.49886008941877
2024-05-03 12:00:00,60652.92,61467.22,60425.49,61287.08,315.9048304678764
2024-05-03 16:00:00,61287.08,62154.81,61182.81,61996.55,291.57333605545915
2024-05-03 20:00:00,61996.55,63062.73,61842.04,62917.4,79.353536590491
2024-05-04 00:00:00,62913.03,63001.6,62835.07,62878.95,279.0
2024-05-04 04:00:00,62878.95,63186.76,62780.91,63095.77,219.0
2024-05-04 08:00:00,63095.77,63338.45,62978.38,63211.08,323.0
2024-05-04 12:00:00,63211.08,63554.32,63116.76,63475.38,101.0
2024-05-04 16:00:00,63475.38,63858.36,63414.98,63708.34,275.0
2024-05-04 20:00:00,63708.34,63938.14,63666.86,63896.71,281.0
2024-05-05 00:00:00,63902.88,64020.71,63838.24,63912.9,281.0
2024-05-05 04:00:00,63912.9,64067.91,63835.37,63998.74,135.0
2024-05-05 08:00:00,63998.74,64092.36,63897.28,63951.74,204.0
2024-05-05 12:00:00,63951.74,64172.84,63886.08,64033.17,316.0
2024-05-05 16:00:00,64033.17,64107.91,63885.02,63948.22,201.0
2024-05-05 20:00:00,63948.22,64225.17,63878.11,64062.99,138.0
2024-05-06 00:00:00,64023.45,64151.77,63924.57,64070.26,298.0
2024-05-06 04:00:00,64070.26,64234.71,63739.71,63802.94,290.0
2024-05-06 08:00:00,63802.94,63908.98,63540.31,63663.75,255.0
2024-05-06 12:00:00,63663.75,63864.84,63239.56,63451.54,660.5203213437665
2024-05-06 16:00:00,63451.54,63594.7,63185.17,63290.86,164.0
2024-05-06 20:00:00,63290.86,63499.23,63012.88,63092.07,216.0
2024-05-07 00:00:00,63161.35,63348.16,63076.28,63267.12,210.0
2024-05-07 04:00:00,63267.12,63462.11,62836.26,62997.82,93.0
2024-05-07 08:00:00,62997.82,63126.09,62752.51,62904.51,312.0
2024-05-07 12:00:00,62904.51,62959.6,62549.56,62712.18,288.0
2024-05-07 16:00:00,62712.18,62815.87,62432.34,62487.29,145.0
2024-05-07 20:00:00,62487.29,62544.42,62252.64,62363.08,163.0
2024-05-08 00:00:00,62315.75,62426.03,62198.18,62351.34,178.0
2024-05-08 04:00:00,62351.34,62425.2,62045.1,62089.68,100.0
2024-05-08 08:00:00,62089.68,62217.37,61572.91,61740.65,229.0
2024-05-08 12:00:00,61740.65,61807.0,61591.63,61625.67,322.0
2024-05-08 16:00:00,61625.67,61726.68,61323.7,61387.15,439.5972558196882
2024-05-08 20:00:00,61387.15,61466.84,61081.72,61121.68,304.0
2024-05-09 00:00:00,61169.53,61242.71,61055.53,61137.15,69.0
2024-05-09 04:00:00,61137.15,61689.39,60951.87,61519.47,175.0
2024-05-09 08:00:00,61519.47,62058.67,61386.85,62001.49,318.0
2024-05-09 12:00:00,62001.49,62284.25,61856.94,62194.91,166.0
2024-05-09 16:00:00,62194.91,62795.15,62144.53,62745.58,240.0
2024-05-09 20:00:00,62745.58,63183.85,62645.84,63145.35,101.0
2024-05-10 00:00:00,63073.55,63142.39,62866.35,62992.4,292.0
2024-05-10 04:00:00,62992.4,63185.97,62398.32,62663.68,108.0
2024-05-10 08:00:00,62663.68,62706.48,62143.19,62198.5,58.0
2024-05-10 12:00:00,62198.5,62322.89,61578.9,61681.35,303.0
2024-05-10 16:00:00,61681.35,61789.21,61070.25,61209.98,126.0
2024-05-10 20:00:00,61209.98,61376.3,60658.86,60857.12,174.0
2024-05-11 00:00:00,60787.99,60829.38,60693.97,60792.34,188.0
2024-05-11 04:00:00,60792.34,60890.18,60725.83,60791.32,56.0
2024-05-11 08:00:00,60791.32,60846.49,60758.15,60805.0,287.0
2024-05-11 12:00:00,60805.0,60883.94,60722.27,60768.68,127.0
2024-05-11 16:00:00,60768.68,60855.88,60721.49,60813.34,285.0
2024-05-11 20:00:00,60813.34,60828.4,60773.87,60794.44,305.0
2024-05-12 00:00:00,60814.64,60904.68,60772.07,60821.13,309.0
2024-05-12 04:00:00,60821.13,61017.28,60761.59,60967.23,152.5930420476232
2024-05-12 08:00:00,60967.23,61124.62,60941.58,61083.11,160.0
2024-05-12 12:00:00,61083.11,61220.6,61020.0,61179.27,134.0
2024-05-12 16:00:00,61179.27,61413.68,61084.95,61301.28,352.77135408261466
2024-05-12 20:00:00,61301.28,61543.8,61263.78,61519.75,65.0
2024-05-13 00:00:00,61453.01,61742.37,61393.17,61592.16,71.0
2024-05-13 04:00:00,61592.16,61909.65,61387.54,61743.66,173.0
2024-05-13 08:00:00,61743.66,62301.04,61615.37,62083.22,217.0
2024-05-13 12:00:00,62083.22,62369.71,61907.64,62310.05,89.0
2024-05-13 16:00:00,62310.05,62730.23,62175.29,62632.45,967.4924828533268
2024-05-13 20:00:00,62632.45,63177.47,62413.95,62966.11,1023.0466025612116
2024-05-14 00:00:00,62927.44,63046.25,62809.63,62924.52,61.0
2024-05-14 04:00:00,62924.52,63103.02,62503.61,62580.87,211.0
2024-05-14 08:00:00,62580.87,62812.58,62100.51,62327.46,184.0
2024-05-14 12:00:00,62327.46,62527.54,62027.84,62138.66,285.0
2024-05-14 16:00:00,62138.66,62179.98,61784.0,61821.36,247.0
2024-05-14 20:00:00,61821.36,61932.18,61478.86,61520.62,139.0
2024-05-15 00:00:00,61539.7,61933.73,61299.57,61689.62,224.0
2024-05-15 04:00:00,61689.62,62582.56,61415.45,62501.06,69.48363680346642
2024-05-15 08:00:00,62501.06,63936.62,61905.59,63430.22,264.98570415741483
2024-05-15 12:00:00,63430.22,64762.69,63109.92,64473.09,313.2233857656601
2024-05-15 16:00:00,64473.09,65564.22,64309.25,65257.53,148.02229687030948
2024-05-15 20:00:00,65257.53,66480.0,65090.28,66395.27,174.108122248004
2024-05-16 00:00:00,66244.68,66362.08,66179.24,66243.16,319.0
2024-05-16 04:00:00,66243.16,66314.43,65929.82,66056.41,299.0
2024-05-16 08:00:00,66056.41,66129.43,65652.24,65845.52,116.0
2024-05-16 12:00:00,65845.52,66031.39,65500.72,65678.66,195.0
2024-05-16 16:00:00,65678.66,65727.74,65317.73,65422.82,149.0
2024-05-16 20:00:00,65422.82,65518.04,65140.0,65228.98,313.0
2024-05-17 00:00:00,65252.17,65403.42,65113.46,65319.97,114.0
2024-05-17 04:00:00,65319.97,65673.96,65223.97,65583.76,214.0
2024-05-17 08:00:00,65583.76,66196.91,65346.03,65940.59,279.0
2024-05-17 12:00:00,65940.59,66456.43,65871.05,66310.16,166.0
2024-05-17 16:00:00,66310.16,66766.93,66237.57,66621.66,112.0
2024-05-17 20:00:00,66621.66,67080.82,66420.96,67011.44,190.0
2024-05-18 00:00:00,67046.34,67128.38,66983.34,67085.95,210.0
2024-05-18 04:00:00,67085.95,67129.66,66972.74,67013.52,237.0
2024-05-18 08:00:00,67013.52,67070.59,66956.61,67010.21,766.2853875845242
2024-05-18 12:00:00,67010.21,67047.82,66943.48,66980.81,58.0
2024-05-18 16:00:00,66980.81,67023.1,66926.34,66945.74,282.0
2024-05-18 20:00:00,66945.74,66998.41,66904.89,66926.17,131.0
2024-05-19 00:00:00,66923.87,67005.45,66802.35,66930.94,203.0
2024-05-19 04:00:00,66930.94,66993.49,66637.68,66793.14,203.0
2024-05-19 08:00:00,66793.14,66952.21,66600.65,66655.44,316.0
2024-05-19 12:00:00,66655.44,66708.34,66453.21,66536.84,251.0
2024-05-19 16:00:00,66536.84,66626.44,66363.4,66398.99,297.0
2024-05-19 20:00:00,66398.99,66611.96,66058.6,66235.72,192.61985703316924
2024-05-20 00:00:00,66260.04,66736.86,66057.03,66432.37,333.0
2024-05-20 04:00:00,66432.37,67527.24,66280.37,67287.23,451.393813987489
2024-05-20 08:00:00,67287.23,68411.46,67097.25,68216.48,166.24074227715442
2024-05-20 12:00:00,68216.48,69673.37,67849.63,69441.29,540.6706587805664
2024-05-20 16:00:00,69441.29,70781.1,69050.82,70601.02,272.3416884622219
2024-05-20 20:00:00,70601.02,71560.9,70349.45,71314.38,88.31684942552415
2024-05-21 00:00:00,71432.16,71619.27,71059.28,71361.22,103.0
2024-05-21 04:00:00,71361.22,71619.53,70999.15,71256.13,289.0
2024-05-21 08:00:00,71256.13,71295.4,70818.24,70952.86,225.0
2024-05-21 12:00:00,70952.86,71132.51,70634.55,70733.9,85.0
2024-05-21 16:00:00,70733.9,70832.17,70315.01,70362.37,215.0
2024-05-21 20:00:00,70362.37,70510.24,70160.75,70244.92,179.0
2024-05-22 00:00:00,70142.88,70216.0,70006.55,70126.85,1174.0963999720086
2024-05-22 04:00:00,70126.85,70177.61,69739.59,69850.36,80.0
2024-05-22 08:00:00,69850.36,69973.54,69623.38,69729.57,53.0
2024-05-22 12:00:00,69729.57,69804.37,69445.03,69482.05,149.0
2024-05-22 16:00:00,69482.05,69598.17,69152.28,69281.01,107.0
2024-05-22 20:00:00,69281.01,69312.1,69031.13,69099.97,250.0
2024-05-23 00:00:00,69109.93,69447.15,68820.59,69114.47,277.0
2024-05-23 04:00:00,69114.47,69334.68,68747.47,68826.76,304.0
2024-05-23 08:00:00,68826.76,69039.32,68555.41,68742.47,257.0
2024-05-23 12:00:00,68742.47,68794.79,68346.16,68423.29,95.0
2024-05-23 16:00:00,68423.29,68649.29,67976.14,68149.95,274.0
2024-05-23 20:00:00,68149.95,68370.09,67737.48,67972.75,254.0
2024-05-24 00:00:00,67932.79,68049.31,67886.99,67934.84,59.0
2024-05-24 04:00:00,67934.84,68159.62,67787.84,68062.25,256.0
2024-05-24 08:00:00,68062.25,68248.99,67881.84,68152.79,61.0
2024-05-24 12:00:00,68152.79,68587.79,67982.42,68386.5,255.0
2024-05-24 16:00:00,68386.5,68653.6,68248.52,68482.85,218.0
2024-05-24 20:00:00,68482.85,68669.77,68264.79,68545.73,229.0
2024-05-25 00:00:00,68545.52,68646.81,68489.71,68531.54,117.0
2024-05-25 04:00:00,68531.54,68753.94,68487.44,68703.2,189.0
2024-05-25 08:00:00,68703.2,68909.09,68659.3,68855.33,218.0
2024-05-25 12:00:00,68855.33,69015.96,68797.37,68983.73,123.0
2024-05-25 16:00:00,68983.73,69151.54,68872.45,69111.9,179.0
2024-05-25 20:00:00,69111.9,69335.7,69087.07,69315.62,197.0
2024-05-26 00:00:00,69289.69,69364.39,69214.06,69318.08,250.0
2024-05-26 04:00:00,69318.08,69346.64,69091.33,69112.43,259.0
2024-05-26 08:00:00,69112.43,69243.29,68848.58,68954.14,296.0
2024-05-26 12:00:00,68954.14,68981.0,68822.89,68859.28,66.0
2024-05-26 16:00:00,68859.28,68880.28,68621.43,68657.65,315.0
2024-05-26 20:00:00,68657.65,68716.29,68449.05,68475.2,92.0
2024-05-27 00:00:00,68470.8,68631.72,68357.61,68514.84,239.0
2024-05-27 04:00:00,68514.84,68700.55,68455.7,68667.04,250.0
2024-05-27 08:00:00,68667.04,68949.98,68453.82,68859.42,176.0
2024-05-27 12:00:00,68859.42,69059.63,68657.02,68958.92,287.0
2024-05-27 16:00:00,68958.92,69333.14,68786.05,69196.37,212.0
2024-05-27 20:00:00,69196.37,69482.95,69118.14,69386.26,242.0
2024-05-28 00:00:00,69366.31,69519.72,69311.11,69396.19,236.0
2024-05-28 04:00:00,69396.19,69476.49,68828.16,69103.97,165.0
2024-05-28 08:00:00,69103.97,69264.49,68782.12,68963.61,165.0
2024-05-28 12:00:00,68963.61,69079.81,68626.98,68759.45,266.0
2024-05-28 16:00:00,68759.45,68843.35,68354.55,68516.92,52.0
2024-05-28 20:00:00,68516.92,68597.92,68301.91,68386.35,247.0
2024-05-29 00:00:00,68321.99,68377.72,68242.43,68286.65,71.0
2024-05-29 04:00:00,68286.65,68404.84,67982.27,68094.72,181.0
2024-05-29 08:00:00,68094.72,68183.27,68016.85,68055.97,147.0
2024-05-29 12:00:00,68055.97,68124.89,67772.89,67858.89,201.0
2024-05-29 16:00:00,67858.89,68006.53,67588.32,67769.31,55.0
2024-05-29 20:00:00,67769.31,67794.67,67516.57,67589.55,304.0
2024-05-30 00:00:00,67569.44,67678.69,67513.17,67574.53,79.0
2024-05-30 04:00:00,67574.53,67805.52,67485.16,67720.21,137.0
2024-05-30 08:00:00,67720.21,67998.16,67595.35,67885.89,127.0
2024-05-30 12:00:00,67885.89,68159.95,67816.97,68098.96,243.0
2024-05-30 16:00:00,68098.96,68267.95,67939.29,68189.9,123.0
2024-05-30 20:00:00,68189.9,68448.61,67945.49,68273.37,206.0
2024-05-31 00:00:00,68338.58,68543.37,68093.66,68344.69,301.0
2024-05-31 04:00:00,68344.69,68402.83,68043.72,68144.39,166.0
2024-05-31 08:00:00,68144.39,68258.41,67714.68,67931.41,170.0
2024-05-31 12:00:00,67931.41,68004.72,67621.43,67785.06,178.0
2024-05-31 16:00:00,67785.06,68001.68,67488.07,67587.68,77.0
2024-05-31 20:00:00,67587.68,67662.46,67415.43,67487.53,205.0
2024-06-01 00:00:00,67473.07,67498.48,67427.44,67467.87,89.0
2024-06-01 04:00:00,67467.87,67534.2,67442.42,67509.55,253.0
2024-06-01 08:00:00,67509.55,67585.8,67500.48,67576.86,303.0
2024-06-01 12:00:00,67576.86,67648.69,67566.03,67635.98,151.0
2024-06-01 16:00:00,67635.98,67688.36,67626.98,67670.36,203.0
2024-06-01 20:00:00,67670.36,67750.09,67636.93,67712.11,451.3330575209343
2024-06-02 00:00:00,67719.29,67850.24,67627.34,67747.55,257.0
2024-06-02 04:00:00,67747.55,67773.78,67634.99,67694.69,321.0
2024-06-02 08:00:00,67694.69,67780.26,67673.87,67738.18,178.0
2024-06-02 12:00:00,67738.18,67797.25,67621.24,67707.83,275.0
2024-06-02 16:00:00,67707.83,67837.74,67617.12,67707.13,289.0
2024-06-02 20:00:00,67707.13,67795.71,67677.34,67728.24,264.0
2024-06-03 00:00:00,67731.14,67957.08,67653.61,67738.43,136.0
2024-06-03 04:00:00,67738.43,68021.41,67685.85,67934.79,315.0
2024-06-03 08:00:00,67934.79,68169.5,67797.69,68054.91,196.0
2024-06-03 12:00:00,68054.91,68587.65,67746.99,68394.77,291.0
2024-06-03 16:00:00,68394.77,68758.08,68221.61,68583.49,278.0
2024-06-03 20:00:00,68583.49,68920.31,68496.03,68785.61,164.0
2024-06-04 00:00:00,68791.04,68989.12,68664.1,68818.58,845.9358181806975
2024-06-04 04:00:00,68818.58,69211.61,68696.23,69095.18,188.0
2024-06-04 08:00:00,69095.18,69649.78,69019.11,69562.91,91.0
2024-06-04 12:00:00,69562.91,69924.08,69514.93,69870.44,88.0
2024-06-04 16:00:00,69870.44,70367.84,69724.81,70194.97,193.0
2024-06-04 20:00:00,70194.97,70633.02,70054.03,70569.51,111.0
2024-06-05 00:00:00,70541.68,70608.35,70478.58,70586.0,180.0
2024-06-05 04:00:00,70586.0,70757.25,70567.04,70692.85,247.0
2024-06-05 08:00:00,70692.85,70796.66,70605.59,70755.69,332.0
2024-06-05 12:00:00,70755.69,70988.84,70682.7,70880.58,227.0
2024-06-05 16:00:00,70880.58,70998.11,70837.68,70931.28,105.0
2024-06-05 20:00:00,70931.28,71204.5,70843.78,71148.16,258.0
2024-06-06 00:00:00,71120.65,71149.41,71049.67,71102.7,293.94926384876317
2024-06-06 04:00:00,71102.7,71155.74,70937.18,70970.58,118.0
2024-06-06 08:00:00,70970.58,71031.56,70925.73,70981.37,289.0
2024-06-06 12:00:00,70981.37,71027.26,70903.48,70930.48,142.0
2024-06-06 16:00:00,70930.48,70990.02,70772.81,70837.66,272.0
2024-06-06 20:00:00,70837.66,71005.2,70681.28,70826.93,298.3819736895728
2024-06-07 00:00:00,70773.63,70969.05,70667.24,70729.11,305.0
2024-06-07 04:00:00,70729.11,70934.9,70407.56,70618.04,913.7289760710263
2024-06-07 08:00:00,70618.04,70724.48,70229.26,70289.68,259.0
2024-06-07 12:00:00,70289.68,70515.93,69935.25,70018.96,74.0
2024-06-07 16:00:00,70018.96,70062.47,69425.0,69587.5,259.0
2024-06-07 20:00:00,69587.5,69706.02,69209.58,69338.11,269.0
2024-06-08 00:00:00,69326.71,69334.05,69301.01,69317.91,267.0
2024-06-08 04:00:00,69317.91,69333.53,69309.89,69326.69,324.0
2024-06-08 08:00:00,69326.69,69346.98,69310.73,69326.02,84.0
2024-06-08 12:00:00,69326.02,69357.18,69279.27,69306.75,200.0
2024-06-08 16:00:00,69306.75,69341.66,69268.99,69303.17,786.13860191819
2024-06-08 20:00:00,69303.17,69344.6,69287.91,69311.85,146.0
2024-06-09 00:00:00,69303.8,69342.47,69236.5,69288.65,118.0
2024-06-09 04:00:00,69288.65,69356.45,69255.66,69342.1,233.0
2024-06-09 08:00:00,69342.1,69519.77,69267.95,69449.9,121.0
2024-06-09 12:00:00,69449.9,69539.13,69385.74,69495.79,256.0
2024-06-09 16:00:00,69495.79,69606.55,69456.95,69580.67,316.0
2024-06-09 20:00:00,69580.67,69666.65,69569.68,69654.88,548.6278768078728
2024-06-10 00:00:00,69641.08,69715.2,69562.72,69630.02,204.0
2024-06-10 04:00:00,69630.02,69687.62,69581.5,69624.68,210.0
2024-06-10 08:00:00,69624.68,69702.73,69564.31,69599.5,181.0
2024-06-10 12:00:00,69599.5,69618.04,69529.17,69563.04,331.0
2024-06-10 16:00:00,69563.04,69606.89,69449.54,69522.03,258.0
2024-06-10 20:00:00,69522.03,69558.54,69431.7,69479.94,272.0
2024-06-11 00:00:00,69495.97,69547.82,69198.39,69486.51,107.0
2024-06-11 04:00:00,69486.51,69547.82,68857.27,69061.12,92.0
2024-06-11 08:00:00,69061.12,69283.43,68427.43,68675.18,255.0
2024-06-11 12:00:00,68675.18,68947.1,67949.23,68161.99,167.0
2024-06-11 16:00:00,68161.99,68278.82,67392.19,67644.73,186.0
2024-06-11 20:00:00,67644.73,67741.05,67184.73,67405.65,209.0
2024-06-12 00:00:00,67316.52,67699.34,67182.46,67446.34,284.0
2024-06-12 04:00:00,67446.34,67656.43,67372.43,67579.03,145.0
2024-06-12 08:00:00,67579.03,67940.28,67390.72,67733.21,92.0
2024-06-12 12:00:00,67733.21,68055.99,67667.19,67935.93,113.0
2024-06-12 16:00:00,67935.93,68515.98,67659.68,68157.49,169.0
2024-06-12 20:00:00,68157.49,68528.51,68060.54,68288.32,166.0
